km_marco_m,data_imagem,ndvi_mediana,n_pixels,nuvem_pct
24000,2019-11-23,0.3458,548,0.0018
24000,2019-12-08,0.3655,548,0.0018
24000,2020-01-07,0.377,549,0.0
24000,2020-01-27,0.4091,549,0.0
24000,2020-02-16,0.4309,548,0.0018
24000,2020-03-07,0.3855,440,0.1985
24000,2020-03-12,0.3959,549,0.0
24000,2020-03-17,0.4717,548,0.0018
24000,2020-03-22,0.4395,537,0.0219
24000,2020-04-01,0.4122,522,0.0492
24000,2020-04-06,0.4625,548,0.0018
24000,2020-04-16,0.4202,548,0.0018
24000,2020-04-21,0.4197,548,0.0018
24000,2020-04-26,0.3884,548,0.0018
24000,2020-05-11,0.369,549,0.0
24000,2020-05-16,0.338,549,0.0
24000,2020-05-21,0.3182,548,0.0018
24000,2020-05-26,0.3219,548,0.0018
24000,2020-05-31,0.3066,549,0.0
24000,2020-06-20,0.3648,549,0.0
24000,2020-06-30,0.3728,548,0.0018
24000,2020-07-10,0.3887,548,0.0018
24000,2020-07-20,0.3689,549,0.0
24000,2020-07-25,0.3415,548,0.0018
24000,2020-08-04,0.3492,549,0.0
24000,2020-08-09,0.326,549,0.0
24000,2020-08-19,0.3503,549,0.0
24000,2020-08-24,0.3692,549,0.0
24000,2020-08-29,0.3412,549,0.0
24000,2020-09-03,0.3461,549,0.0
24000,2020-09-08,0.3413,549,0.0
24000,2020-09-13,0.3221,549,0.0
24000,2020-10-13,0.3336,549,0.0
24000,2020-10-18,0.3342,549,0.0
24000,2020-10-23,0.3727,549,0.0
24000,2020-10-28,0.3886,549,0.0
24000,2020-11-07,0.3723,549,0.0
24000,2020-11-22,0.3923,536,0.0237
24000,2020-11-27,0.3408,546,0.0055
24000,2021-02-10,0.3844,547,0.0036
24000,2021-02-15,0.428,548,0.0018
24000,2021-02-20,0.3962,544,0.0091
24000,2021-03-02,0.4005,549,0.0
24000,2021-03-12,0.4319,549,0.0
24000,2021-03-22,0.4592,541,0.0146
24000,2021-03-27,0.4192,549,0.0
24000,2021-04-01,0.4081,507,0.0765
24000,2021-04-11,0.3612,549,0.0
24000,2021-04-26,0.4002,539,0.0182
24000,2021-05-01,0.4079,549,0.0
24000,2021-05-06,0.4202,549,0.0
24000,2021-05-21,0.4156,549,0.0
24000,2021-05-26,0.4279,549,0.0
24000,2021-06-05,0.4401,549,0.0
24000,2021-06-15,0.424,549,0.0
24000,2021-07-10,0.3414,549,0.0
24000,2021-07-20,0.3376,549,0.0
24000,2021-07-25,0.3146,549,0.0
24000,2021-07-30,0.3143,548,0.0018
24000,2021-08-04,0.1886,499,0.0911
24000,2021-08-09,0.3029,549,0.0
24000,2021-08-19,0.2913,549,0.0
24000,2021-08-24,0.2912,549,0.0
24000,2021-09-03,0.3222,549,0.0
24000,2021-09-28,0.3383,549,0.0
24000,2021-10-08,0.3109,491,0.1056
24000,2021-10-23,0.3417,549,0.0
24000,2021-11-07,0.3697,548,0.0018
24000,2021-11-17,0.3731,548,0.0018
24000,2021-11-22,0.4086,549,0.0
24000,2021-12-02,0.3889,548,0.0018
24000,2021-12-12,0.2744,547,0.0036
24000,2021-12-22,0.3693,538,0.02
24000,2022-01-16,0.4596,548,0.0018
24000,2022-01-21,0.4671,548,0.0018
24000,2022-01-26,0.4435,549,0.0
24000,2022-02-10,0.4862,549,0.0
24000,2022-02-20,0.416,549,0.0
24000,2022-03-02,0.4237,547,0.0036
24000,2022-03-07,0.4317,549,0.0
24000,2022-03-17,0.4739,545,0.0073
24000,2022-03-22,0.506,549,0.0
24000,2022-04-11,0.4904,549,0.0
24000,2022-04-16,0.4115,548,0.0018
24000,2022-04-21,0.3851,549,0.0
24000,2022-04-26,0.3804,549,0.0
24000,2022-05-01,0.4003,549,0.0
24000,2022-05-11,0.3301,549,0.0
24000,2022-05-21,0.4171,549,0.0
24000,2022-05-26,0.3886,549,0.0
24000,2022-06-05,0.4121,549,0.0
24000,2022-06-15,0.4237,549,0.0
24000,2022-06-30,0.4002,549,0.0
24000,2022-07-05,0.3964,549,0.0
24000,2022-07-15,0.333,549,0.0
24000,2022-07-25,0.3329,549,0.0
24000,2022-08-14,0.3531,549,0.0
24000,2022-08-24,0.3422,549,0.0
24000,2022-09-18,0.3729,549,0.0
24000,2022-09-23,0.3774,549,0.0
24000,2022-10-23,0.4245,549,0.0
24000,2022-11-17,0.4471,549,0.0
24000,2022-11-27,0.459,549,0.0
24000,2022-12-12,0.3149,528,0.0383
24000,2023-01-01,0.4664,545,0.0073
24000,2023-01-16,0.4515,549,0.0
24000,2023-01-26,0.5201,549,0.0
24000,2023-01-31,0.4976,543,0.0109
24000,2023-02-10,0.5179,549,0.0
24000,2023-02-20,0.5295,549,0.0
24000,2023-03-02,0.4978,549,0.0
24000,2023-03-22,0.3768,549,0.0
24000,2023-04-01,0.4317,549,0.0
24000,2023-04-11,0.4043,496,0.0965
24000,2023-04-21,0.4552,549,0.0
24000,2023-05-01,0.479,549,0.0
24000,2023-05-16,0.5093,549,0.0
24000,2023-05-21,0.4824,549,0.0
24000,2023-05-26,0.4709,549,0.0
24000,2023-06-05,0.4904,549,0.0
24000,2023-06-10,0.4358,549,0.0
24000,2023-06-20,0.4354,549,0.0
24000,2023-06-25,0.4195,549,0.0
24000,2023-07-05,0.4281,549,0.0
24000,2023-07-15,0.4322,549,0.0
24000,2023-07-25,0.4124,549,0.0
24000,2023-08-04,0.3923,549,0.0
24000,2023-08-09,0.2712,549,0.0
24000,2023-08-24,0.3222,549,0.0
24000,2023-09-03,0.4009,549,0.0
24000,2023-09-08,0.4082,549,0.0
24000,2023-09-13,0.4042,549,0.0
24000,2023-09-18,0.3846,549,0.0
24000,2023-09-23,0.3926,549,0.0
24000,2023-10-23,0.4275,549,0.0
24000,2023-11-07,0.4745,549,0.0
24000,2023-11-12,0.3885,549,0.0
24000,2023-12-02,0.4786,549,0.0
24000,2023-12-07,0.4675,549,0.0
24000,2023-12-22,0.4238,549,0.0
24000,2024-01-11,0.4085,548,0.0018
24000,2024-01-16,0.2048,531,0.0328
24000,2024-02-05,0.4085,549,0.0
24000,2024-02-10,0.4046,548,0.0018
24000,2024-03-11,0.5569,539,0.0182
24000,2024-03-16,0.4789,549,0.0
24000,2024-03-21,0.4787,482,0.122
24000,2024-03-31,0.5446,549,0.0
24000,2024-04-05,0.5413,549,0.0
24000,2024-04-10,0.5569,549,0.0
24000,2024-04-20,0.56,549,0.0
24000,2024-04-30,0.4512,549,0.0
24000,2024-05-05,0.4315,549,0.0
24000,2024-05-10,0.2059,522,0.0492
24000,2024-05-20,0.3955,547,0.0036
24000,2024-06-09,0.4171,549,0.0
24000,2024-06-14,0.4004,549,0.0
24000,2024-06-19,0.3926,549,0.0
24000,2024-06-24,0.3613,549,0.0
24000,2024-06-29,0.35,549,0.0
24000,2024-07-14,0.3577,549,0.0
24000,2024-07-19,0.3729,549,0.0
24000,2024-07-24,0.3456,549,0.0
24000,2024-07-29,0.3418,549,0.0
24000,2024-08-03,0.3409,549,0.0
24000,2024-08-08,0.3142,549,0.0
24000,2024-08-18,0.3532,549,0.0
24000,2024-08-23,0.3459,549,0.0
24000,2024-08-28,0.3537,549,0.0
24000,2024-09-02,0.3453,549,0.0
24000,2024-09-07,0.3612,549,0.0
24000,2024-09-12,0.326,549,0.0
24000,2024-09-22,0.3494,549,0.0
24000,2024-10-02,0.318,549,0.0
24000,2024-10-07,0.3382,549,0.0
24000,2024-10-17,0.3298,549,0.0
24000,2024-10-22,0.3614,549,0.0
24000,2024-11-11,0.4436,549,0.0
24000,2024-11-26,0.4209,549,0.0
24000,2024-12-16,0.4722,549,0.0
24000,2024-12-31,0.5138,549,0.0
24000,2025-01-15,0.4626,549,0.0
24000,2025-02-09,0.519,549,0.0
24000,2025-02-19,0.5371,512,0.0674
24000,2025-02-24,0.5521,549,0.0
24000,2025-03-01,0.5487,549,0.0
24000,2025-03-31,0.4942,549,0.0
24000,2025-04-12,0.4935,549,0.0
24000,2025-04-15,0.5133,549,0.0
24000,2025-05-02,0.2556,511,0.0692
24000,2025-05-05,0.526,549,0.0
24000,2025-05-15,0.5674,549,0.0
24000,2025-05-20,0.5096,549,0.0
24000,2025-05-25,0.4435,549,0.0
24000,2025-05-30,0.4547,549,0.0
24000,2025-06-04,0.4589,549,0.0
24000,2025-06-19,0.4472,549,0.0
24000,2025-06-29,0.3648,549,0.0
24000,2025-07-14,0.3372,549,0.0
24000,2025-07-19,0.326,549,0.0
24000,2025-07-21,0.3146,549,0.0
24000,2025-07-29,0.3536,549,0.0
24000,2025-08-13,0.3187,549,0.0
24000,2025-08-23,0.2723,527,0.0401
24000,2025-08-30,0.2985,549,0.0
24000,2025-09-02,0.3028,549,0.0
24000,2025-09-17,0.2906,549,0.0
24000,2025-09-27,0.3145,549,0.0
24000,2025-10-22,0.3999,549,0.0
24000,2025-10-29,0.4397,549,0.0
24000,2025-11-01,0.3608,549,0.0
24000,2025-11-11,0.4084,549,0.0
24000,2025-11-21,0.4313,549,0.0
24000,2025-11-26,0.4589,530,0.0346
24000,2025-12-01,0.416,549,0.0
24000,2025-12-06,0.3885,549,0.0
24000,2025-12-11,0.4432,549,0.0
24000,2025-12-21,0.432,549,0.0
24000,2025-12-28,0.4438,549,0.0
24000,2026-01-10,0.4976,549,0.0
24000,2026-01-20,0.5141,519,0.0546
24000,2026-03-16,0.5172,549,0.0
24000,2026-03-21,0.5453,549,0.0
24000,2026-03-26,0.5105,549,0.0
24000,2026-03-28,0.5408,549,0.0
24000,2026-04-17,0.5101,549,0.0
24000,2026-04-20,0.5252,549,0.0
24000,2026-04-25,0.4275,549,0.0
24000,2026-05-05,0.4396,549,0.0
24000,2026-05-07,0.447,549,0.0
24000,2026-06-19,0.5099,549,0.0
24000,2026-06-29,0.4587,549,0.0
24000,2026-07-06,0.3723,549,0.0
24000,2026-07-09,0.3813,549,0.0
24000,2026-07-19,0.4082,549,0.0
24000,2026-07-26,0.4003,549,0.0
24000,2026-07-29,0.3724,537,0.0219
24000,2026-08-08,0.3697,549,0.0
24000,2026-08-18,0.4041,549,0.0
24000,2026-08-23,0.3891,549,0.0
24000,2026-09-04,0.4087,549,0.0
24500,2019-01-07,0.52,195,0.0
24500,2019-01-17,0.5087,188,0.0359
24500,2019-01-22,0.5326,172,0.1179
24500,2019-01-27,0.5942,195,0.0
24500,2019-02-01,0.4709,191,0.0205
24500,2019-02-11,0.4266,180,0.0769
24500,2019-03-13,0.4869,185,0.0513
24500,2019-03-23,0.572,195,0.0
24500,2019-04-02,0.4983,195,0.0
24500,2019-04-22,0.5407,195,0.0
24500,2019-04-27,0.501,195,0.0
24500,2019-05-02,0.4822,190,0.0256
24500,2019-05-22,0.5137,193,0.0103
24500,2019-05-27,0.5104,195,0.0
24500,2019-06-11,0.3919,195,0.0
24500,2019-06-16,0.3922,195,0.0
24500,2019-06-26,0.472,195,0.0
24500,2019-07-06,0.4884,191,0.0205
24500,2019-07-11,0.4867,195,0.0
24500,2019-07-21,0.4433,195,0.0
24500,2019-07-26,0.4827,191,0.0205
24500,2019-07-31,0.5172,195,0.0
24500,2019-08-10,0.4456,193,0.0103
24500,2019-08-15,0.479,195,0.0
24500,2019-08-30,0.4155,195,0.0
24500,2019-09-09,0.4628,195,0.0
24500,2019-09-19,0.3576,195,0.0
24500,2019-09-29,0.4205,195,0.0
24500,2019-10-04,0.4082,195,0.0
24500,2019-10-14,0.4438,195,0.0
24500,2019-10-19,0.3025,175,0.1026
24500,2019-11-03,0.444,194,0.0051
24500,2019-11-13,0.4674,193,0.0103
24500,2019-12-08,0.4433,191,0.0205
24500,2020-01-07,0.4397,195,0.0
24500,2020-01-27,0.5107,195,0.0
24500,2020-02-16,0.5199,188,0.0359
24500,2020-03-07,0.4942,179,0.0821
24500,2020-03-12,0.4547,193,0.0103
24500,2020-03-17,0.5456,191,0.0205
24500,2020-03-22,0.4541,175,0.1026
24500,2020-04-01,0.4117,157,0.1949
24500,2020-04-06,0.5452,191,0.0205
24500,2020-04-16,0.5273,188,0.0359
24500,2020-04-21,0.5553,191,0.0205
24500,2020-04-26,0.4873,188,0.0359
24500,2020-05-01,0.3075,169,0.1333
24500,2020-05-11,0.5023,195,0.0
24500,2020-05-16,0.4443,191,0.0205
24500,2020-05-21,0.3999,191,0.0205
24500,2020-05-26,0.411,189,0.0308
24500,2020-05-31,0.409,195,0.0
24500,2020-06-20,0.4935,195,0.0
24500,2020-07-10,0.4624,193,0.0103
24500,2020-07-20,0.5218,195,0.0
24500,2020-07-25,0.4846,191,0.0205
24500,2020-08-04,0.5039,195,0.0
24500,2020-08-09,0.4515,195,0.0
24500,2020-08-14,0.1428,160,0.1795
24500,2020-08-19,0.4477,193,0.0103
24500,2020-08-24,0.4819,195,0.0
24500,2020-08-29,0.4714,195,0.0
24500,2020-09-03,0.4869,195,0.0
24500,2020-09-08,0.4231,195,0.0
24500,2020-09-13,0.4586,195,0.0
24500,2020-10-13,0.4539,195,0.0
24500,2020-10-18,0.3541,195,0.0
24500,2020-10-23,0.4902,195,0.0
24500,2020-10-28,0.4467,195,0.0
24500,2020-11-07,0.4008,191,0.0205
24500,2020-11-22,0.4321,182,0.0667
24500,2021-02-15,0.5888,188,0.0359
24500,2021-03-02,0.432,192,0.0154
24500,2021-03-12,0.4388,195,0.0
24500,2021-03-22,0.4988,170,0.1282
24500,2021-03-27,0.5298,195,0.0
24500,2021-04-11,0.5637,195,0.0
24500,2021-05-01,0.4672,192,0.0154
24500,2021-05-06,0.4914,195,0.0
24500,2021-05-21,0.49,195,0.0
24500,2021-05-26,0.4755,195,0.0
24500,2021-06-05,0.4907,195,0.0
24500,2021-06-15,0.4549,195,0.0
24500,2021-07-10,0.4423,195,0.0
24500,2021-07-20,0.4405,195,0.0
24500,2021-07-25,0.42,195,0.0
24500,2021-07-30,0.4044,190,0.0256
24500,2021-08-09,0.4033,195,0.0
24500,2021-08-19,0.3112,195,0.0
24500,2021-08-24,0.3658,195,0.0
24500,2021-09-03,0.3849,195,0.0
24500,2021-09-28,0.4519,195,0.0
24500,2021-10-08,0.4429,188,0.0359
24500,2021-10-23,0.4557,195,0.0
24500,2021-11-07,0.478,191,0.0205
24500,2021-11-17,0.499,188,0.0359
24500,2021-11-22,0.5101,193,0.0103
24500,2021-12-02,0.466,190,0.0256
24500,2021-12-12,0.2993,187,0.041
24500,2021-12-22,0.4122,188,0.0359
24500,2022-01-01,0.4982,167,0.1436
24500,2022-01-16,0.5611,191,0.0205
24500,2022-01-21,0.5185,176,0.0974
24500,2022-01-26,0.4748,195,0.0
24500,2022-02-05,0.5181,174,0.1077
24500,2022-02-10,0.5142,195,0.0
24500,2022-02-20,0.554,195,0.0
24500,2022-03-02,0.5171,195,0.0
24500,2022-03-07,0.5495,195,0.0
24500,2022-03-17,0.4466,174,0.1077
24500,2022-03-22,0.5756,195,0.0
24500,2022-04-06,0.5873,169,0.1333
24500,2022-04-11,0.5015,195,0.0
24500,2022-04-16,0.5649,195,0.0
24500,2022-04-21,0.5379,195,0.0
24500,2022-04-26,0.5262,195,0.0
24500,2022-05-01,0.4681,195,0.0
24500,2022-05-11,0.3299,195,0.0
24500,2022-05-21,0.4282,195,0.0
24500,2022-05-26,0.4247,195,0.0
24500,2022-06-05,0.4325,195,0.0
24500,2022-06-15,0.4633,195,0.0
24500,2022-06-30,0.3747,195,0.0
24500,2022-07-05,0.369,195,0.0
24500,2022-07-15,0.3547,195,0.0
24500,2022-07-25,0.3805,195,0.0
24500,2022-08-14,0.4126,195,0.0
24500,2022-08-24,0.3932,195,0.0
24500,2022-09-18,0.4351,195,0.0
24500,2022-09-23,0.4475,195,0.0
24500,2022-10-23,0.5046,195,0.0
24500,2022-11-07,0.4742,191,0.0205
24500,2022-11-17,0.4905,195,0.0
24500,2022-11-27,0.5675,195,0.0
24500,2023-01-16,0.4981,195,0.0
24500,2023-01-26,0.5421,195,0.0
24500,2023-02-10,0.5686,195,0.0
24500,2023-02-20,0.4591,195,0.0
24500,2023-03-02,0.5718,195,0.0
24500,2023-03-22,0.5456,195,0.0
24500,2023-04-01,0.5831,195,0.0
24500,2023-04-11,0.4399,195,0.0
24500,2023-04-21,0.3889,174,0.1077
24500,2023-05-01,0.4601,195,0.0
24500,2023-05-16,0.5255,195,0.0
24500,2023-05-21,0.5094,195,0.0
24500,2023-05-26,0.4981,195,0.0
24500,2023-06-05,0.502,195,0.0
24500,2023-06-10,0.4666,195,0.0
24500,2023-06-20,0.4875,195,0.0
24500,2023-06-25,0.467,195,0.0
24500,2023-07-05,0.4871,195,0.0
24500,2023-07-15,0.4699,195,0.0
24500,2023-07-25,0.4224,195,0.0
24500,2023-08-04,0.4503,195,0.0
24500,2023-08-09,0.3371,195,0.0
24500,2023-08-24,0.4131,195,0.0
24500,2023-09-03,0.4976,195,0.0
24500,2023-09-08,0.4944,195,0.0
24500,2023-09-13,0.4931,195,0.0
24500,2023-09-18,0.4951,195,0.0
24500,2023-09-23,0.4988,195,0.0
24500,2023-10-23,0.4829,195,0.0
24500,2023-11-07,0.5403,195,0.0
24500,2023-11-12,0.52,195,0.0
24500,2023-12-02,0.5928,195,0.0
24500,2023-12-07,0.5023,195,0.0
24500,2023-12-22,0.5133,192,0.0154
24500,2023-12-27,0.3803,166,0.1487
24500,2024-01-16,0.6071,193,0.0103
24500,2024-02-05,0.5877,195,0.0
24500,2024-02-10,0.5029,195,0.0
24500,2024-03-06,0.4759,191,0.0205
24500,2024-03-11,0.5999,195,0.0
24500,2024-03-16,0.5716,195,0.0
24500,2024-03-31,0.565,195,0.0
24500,2024-04-05,0.5561,195,0.0
24500,2024-04-10,0.5559,195,0.0
24500,2024-04-20,0.5226,195,0.0
24500,2024-04-30,0.528,195,0.0
24500,2024-05-05,0.5423,195,0.0
24500,2024-05-10,0.4059,188,0.0359
24500,2024-05-20,0.4472,195,0.0
24500,2024-06-09,0.4768,195,0.0
24500,2024-06-14,0.4558,195,0.0
24500,2024-06-19,0.4505,195,0.0
24500,2024-06-24,0.4808,195,0.0
24500,2024-06-29,0.4596,195,0.0
24500,2024-07-14,0.4793,195,0.0
24500,2024-07-19,0.4319,195,0.0
24500,2024-07-24,0.439,195,0.0
24500,2024-07-29,0.447,195,0.0
24500,2024-08-03,0.4623,195,0.0
24500,2024-08-08,0.4205,195,0.0
24500,2024-08-18,0.5002,195,0.0
24500,2024-08-23,0.4165,195,0.0
24500,2024-08-28,0.4192,195,0.0
24500,2024-09-02,0.4207,195,0.0
24500,2024-09-07,0.444,195,0.0
24500,2024-09-12,0.4196,195,0.0
24500,2024-09-22,0.4524,195,0.0
24500,2024-10-02,0.4436,195,0.0
24500,2024-10-07,0.4242,195,0.0
24500,2024-10-17,0.3803,195,0.0
24500,2024-10-22,0.3416,195,0.0
24500,2024-11-11,0.4911,195,0.0
24500,2024-11-26,0.5096,195,0.0
24500,2024-12-16,0.5135,195,0.0
24500,2024-12-31,0.5368,195,0.0
24500,2025-01-15,0.4715,195,0.0
24500,2025-01-20,0.415,167,0.1436
24500,2025-02-09,0.5733,195,0.0
24500,2025-02-24,0.6111,195,0.0
24500,2025-03-01,0.6027,195,0.0
24500,2025-03-31,0.5494,195,0.0
24500,2025-04-12,0.5751,195,0.0
24500,2025-04-15,0.5757,195,0.0
24500,2025-05-05,0.4934,195,0.0
24500,2025-05-15,0.4744,195,0.0
24500,2025-05-20,0.4702,195,0.0
24500,2025-05-25,0.5115,195,0.0
24500,2025-05-30,0.5125,195,0.0
24500,2025-06-04,0.5063,195,0.0
24500,2025-06-19,0.4385,195,0.0
24500,2025-06-29,0.3963,195,0.0
24500,2025-07-14,0.4303,195,0.0
24500,2025-07-19,0.4159,194,0.0051
24500,2025-07-21,0.4164,195,0.0
24500,2025-07-29,0.4397,195,0.0
24500,2025-08-13,0.4474,195,0.0
24500,2025-08-30,0.4315,195,0.0
24500,2025-09-02,0.436,195,0.0
24500,2025-09-27,0.4421,195,0.0
24500,2025-10-22,0.4662,195,0.0
24500,2025-10-29,0.5139,195,0.0
24500,2025-11-01,0.4898,195,0.0
24500,2025-11-11,0.4756,195,0.0
24500,2025-11-21,0.4813,195,0.0
24500,2025-11-26,0.5444,195,0.0
24500,2025-12-01,0.5397,195,0.0
24500,2025-12-06,0.511,195,0.0
24500,2025-12-11,0.5519,195,0.0
24500,2025-12-21,0.4943,195,0.0
24500,2025-12-28,0.5219,195,0.0
24500,2026-01-10,0.5731,195,0.0
24500,2026-02-19,0.6201,194,0.0051
24500,2026-03-16,0.5733,195,0.0
24500,2026-03-21,0.5668,195,0.0
24500,2026-03-26,0.5413,195,0.0
24500,2026-03-28,0.5671,195,0.0
24500,2026-04-17,0.5378,195,0.0
24500,2026-04-20,0.5062,195,0.0
24500,2026-04-25,0.4433,195,0.0
24500,2026-05-05,0.4779,195,0.0
24500,2026-05-07,0.4903,195,0.0
24500,2026-06-19,0.4896,195,0.0
24500,2026-06-29,0.5132,195,0.0
24500,2026-07-06,0.4655,195,0.0
24500,2026-07-09,0.4979,195,0.0
24500,2026-07-19,0.5035,195,0.0
24500,2026-07-26,0.5222,195,0.0
24500,2026-07-29,0.5332,187,0.041
24500,2026-08-08,0.5055,195,0.0
24500,2026-08-18,0.5404,195,0.0
24500,2026-08-23,0.4399,195,0.0
24500,2026-09-04,0.494,195,0.0
25000,2019-01-07,0.3786,80,0.0
25000,2019-01-17,0.3272,80,0.0
25000,2019-01-27,0.4187,80,0.0
25000,2019-02-01,0.4659,80,0.0
25000,2019-03-23,0.4122,80,0.0
25000,2019-04-02,0.5008,80,0.0
25000,2019-04-22,0.4367,80,0.0
25000,2019-04-27,0.287,80,0.0
25000,2019-05-02,0.3889,80,0.0
25000,2019-05-22,0.2949,80,0.0
25000,2019-05-27,0.3007,80,0.0
25000,2019-06-11,0.3232,80,0.0
25000,2019-06-16,0.3093,80,0.0
25000,2019-06-26,0.3768,80,0.0
25000,2019-07-06,0.3579,80,0.0
25000,2019-07-11,0.3338,80,0.0
25000,2019-07-21,0.303,80,0.0
25000,2019-07-26,0.3604,80,0.0
25000,2019-07-31,0.3698,80,0.0
25000,2019-08-10,0.2633,80,0.0
25000,2019-08-15,0.3158,80,0.0
25000,2019-08-30,0.299,80,0.0
25000,2019-09-09,0.3387,80,0.0
25000,2019-09-19,0.2717,80,0.0
25000,2019-09-29,0.3958,80,0.0
25000,2019-10-04,0.3254,80,0.0
25000,2019-10-14,0.2984,80,0.0
25000,2019-10-19,0.2713,73,0.0875
25000,2019-11-03,0.3136,80,0.0
25000,2019-11-13,0.326,80,0.0
25000,2019-12-08,0.3661,68,0.15
25000,2020-01-07,0.3338,64,0.2
25000,2020-01-27,0.4082,80,0.0
25000,2020-02-16,0.3382,80,0.0
25000,2020-03-07,0.2828,69,0.1375
25000,2020-03-12,0.2509,80,0.0
25000,2020-03-17,0.397,80,0.0
25000,2020-03-22,0.3351,70,0.125
25000,2020-04-06,0.4197,80,0.0
25000,2020-04-16,0.3387,80,0.0
25000,2020-04-21,0.3926,80,0.0
25000,2020-04-26,0.3495,80,0.0
25000,2020-05-11,0.3503,80,0.0
25000,2020-05-16,0.2996,80,0.0
25000,2020-05-21,0.2828,80,0.0
25000,2020-05-26,0.2695,80,0.0
25000,2020-05-31,0.2792,80,0.0
25000,2020-06-20,0.3537,80,0.0
25000,2020-07-10,0.3539,80,0.0
25000,2020-07-20,0.3682,80,0.0
25000,2020-07-25,0.3543,80,0.0
25000,2020-08-04,0.3407,80,0.0
25000,2020-08-09,0.29,80,0.0
25000,2020-08-24,0.3248,80,0.0
25000,2020-08-29,0.3102,80,0.0
25000,2020-09-03,0.377,80,0.0
25000,2020-09-08,0.2632,80,0.0
25000,2020-09-13,0.3731,80,0.0
25000,2020-10-13,0.3182,80,0.0
25000,2020-10-18,0.2095,80,0.0
25000,2020-10-23,0.3611,80,0.0
25000,2020-10-28,0.3538,80,0.0
25000,2020-11-07,0.2211,80,0.0
25000,2020-11-22,0.2522,78,0.025
25000,2021-02-10,0.295,64,0.2
25000,2021-02-15,0.3562,80,0.0
25000,2021-03-02,0.2758,80,0.0
25000,2021-03-12,0.2555,80,0.0
25000,2021-03-22,0.3111,70,0.125
25000,2021-03-27,0.3689,80,0.0
25000,2021-04-01,0.4187,66,0.175
25000,2021-04-11,0.3721,80,0.0
25000,2021-04-26,0.2982,70,0.125
25000,2021-05-01,0.3115,80,0.0
25000,2021-05-06,0.3504,80,0.0
25000,2021-05-21,0.3457,80,0.0
25000,2021-05-26,0.3336,80,0.0
25000,2021-06-05,0.3378,80,0.0
25000,2021-06-15,0.3143,80,0.0
25000,2021-07-10,0.2799,80,0.0
25000,2021-07-20,0.2719,80,0.0
25000,2021-07-25,0.26,80,0.0
25000,2021-07-30,0.2291,80,0.0
25000,2021-08-09,0.2559,80,0.0
25000,2021-08-19,0.1543,80,0.0
25000,2021-08-24,0.228,80,0.0
25000,2021-09-03,0.2475,80,0.0
25000,2021-09-28,0.3222,80,0.0
25000,2021-10-08,0.2838,72,0.1
25000,2021-10-23,0.3032,80,0.0
25000,2021-11-07,0.3804,80,0.0
25000,2021-11-17,0.3423,80,0.0
25000,2021-11-22,0.3225,80,0.0
25000,2021-12-02,0.3615,79,0.0125
25000,2021-12-12,0.275,80,0.0
25000,2021-12-22,0.2553,80,0.0
25000,2022-01-16,0.3996,80,0.0
25000,2022-01-26,0.2963,80,0.0
25000,2022-02-10,0.3376,80,0.0
25000,2022-02-20,0.3926,76,0.05
25000,2022-03-02,0.3265,80,0.0
25000,2022-03-07,0.3603,80,0.0
25000,2022-03-17,0.3952,80,0.0
25000,2022-03-22,0.4241,80,0.0
25000,2022-04-06,0.3966,70,0.125
25000,2022-04-11,0.3375,67,0.1625
25000,2022-04-16,0.374,80,0.0
25000,2022-04-21,0.3497,80,0.0
25000,2022-04-26,0.3571,80,0.0
25000,2022-05-01,0.3417,80,0.0
25000,2022-05-11,0.2937,78,0.025
25000,2022-05-21,0.3182,80,0.0
25000,2022-05-26,0.2914,80,0.0
25000,2022-06-05,0.3149,80,0.0
25000,2022-06-15,0.3526,80,0.0
25000,2022-06-30,0.2831,80,0.0
25000,2022-07-05,0.2604,80,0.0
25000,2022-07-15,0.2551,80,0.0
25000,2022-07-25,0.2356,80,0.0
25000,2022-08-14,0.3256,80,0.0
25000,2022-08-24,0.2434,80,0.0
25000,2022-09-18,0.2986,80,0.0
25000,2022-09-23,0.3414,80,0.0
25000,2022-10-23,0.3694,80,0.0
25000,2022-11-17,0.3458,80,0.0
25000,2022-11-27,0.3571,80,0.0
25000,2023-01-16,0.3461,80,0.0
25000,2023-01-26,0.3474,80,0.0
25000,2023-02-10,0.3884,80,0.0
25000,2023-02-20,0.3296,80,0.0
25000,2023-03-02,0.3843,73,0.0875
25000,2023-03-22,0.3622,80,0.0
25000,2023-04-01,0.4413,80,0.0
25000,2023-04-11,0.377,80,0.0
25000,2023-04-21,0.409,78,0.025
25000,2023-05-01,0.3571,80,0.0
25000,2023-05-16,0.3728,80,0.0
25000,2023-05-21,0.3708,80,0.0
25000,2023-05-26,0.33,80,0.0
25000,2023-06-05,0.3347,80,0.0
25000,2023-06-10,0.2822,80,0.0
25000,2023-06-20,0.3023,80,0.0
25000,2023-06-25,0.2678,80,0.0
25000,2023-07-05,0.3117,80,0.0
25000,2023-07-15,0.3188,80,0.0
25000,2023-07-25,0.3022,80,0.0
25000,2023-08-04,0.2911,80,0.0
25000,2023-08-09,0.264,66,0.175
25000,2023-08-24,0.2292,80,0.0
25000,2023-09-03,0.3151,80,0.0
25000,2023-09-08,0.3772,80,0.0
25000,2023-09-13,0.3375,80,0.0
25000,2023-09-18,0.3696,80,0.0
25000,2023-09-23,0.3573,80,0.0
25000,2023-10-23,0.3111,80,0.0
